id,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
142,25,Yes,Rarely,240.0,Sales,5,Associate Degree,Marketing,Satisfied,Male,46.0,Dissatisfied,Junior,Sales Executive,Satisfied,Single,5744.0,1,Yes,11,Satisfied,Delighted,Unvested,6,1,Satisfied,6,4,0,3
143,25,No,Rarely,1280.0,Research & Development,7,No Formal Education,Medical,Delighted,Male,64.0,Dissatisfied,Entry Level,Research Scientist,Delighted,Married,2889.0,1,No,11,Satisfied,Satisfied,Intermediate,2,2,Satisfied,2,2,2,1
144,22,No,Rarely,534.0,Research & Development,15,Associate Degree,Medical,Dissatisfied,Female,59.0,Satisfied,Entry Level,Laboratory Technician,Delighted,Single,2871.0,1,No,15,Satisfied,Satisfied,Unvested,1,5,Satisfied,0,0,0,0
145,51,No,Frequently,1456.0,Research & Development,1,Bachelor's Degree,Medical,Not Satisfied at all,Female,30.0,Dissatisfied,Senior,Healthcare Representative,Not Satisfied at all,Single,7484.0,3,No,20,Delighted,Satisfied,Unvested,23,2,Dissatisfied,13,12,12,8
147,36,Yes,Frequently,658.0,Research & Development,7,Associate Degree,Life Sciences,Not Satisfied at all,Male,66.0,Not Satisfied at all,Junior,Laboratory Technician,Satisfied,Single,6074.0,1,Yes,24,Delighted,Delighted,Unvested,9,3,Satisfied,9,7,0,6
148,54,No,Rarely,142.0,Human Resources,26,Associate Degree,Human Resources,Delighted,Female,30.0,Delighted,Manager,Manager,Delighted,Single,17328.0,2,Yes,12,Satisfied,Satisfied,Unvested,23,3,Satisfied,5,3,4,4
150,24,No,Rarely,1127.0,Research & Development,18,No Formal Education,Life Sciences,Dissatisfied,Male,52.0,Satisfied,Entry Level,Laboratory Technician,Satisfied,Married,2774.0,0,No,12,Satisfied,Satisfied,Basic,6,2,Satisfied,5,3,1,2
151,34,No,Rarely,1031.0,Research & Development,6,Bachelor's Degree,Unknown,Satisfied,Female,45.0,Dissatisfied,Junior,Research Scientist,Dissatisfied,Divorced,4505.0,6,No,15,Satisfied,Satisfied,Basic,12,3,Satisfied,1,0,0,0
152,37,No,Rarely,1189.0,Sales,3,Associate Degree,Life Sciences,Satisfied,Male,87.0,Satisfied,Senior,Sales Executive,Delighted,Single,7428.0,2,No,12,Satisfied,Not Satisfied at all,Unvested,12,3,Satisfied,5,3,1,3
153,34,No,Rarely,1354.0,Research & Development,5,Associate Degree,Medical,Satisfied,Female,45.0,Dissatisfied,Senior,Manager,Not Satisfied at all,Single,11631.0,2,No,12,Satisfied,Delighted,Unvested,14,6,Satisfied,11,10,5,8
154,36,No,Frequently,1467.0,Sales,11,Basic Education,Technical Degree,Dissatisfied,Female,92.0,Satisfied,Senior,Sales Executive,Delighted,Married,9738.0,0,No,14,Satisfied,Satisfied,Basic,10,6,Satisfied,9,7,2,8
155,36,No,Rarely,922.0,Research & Development,3,Basic Education,Life Sciences,Not Satisfied at all,Female,39.0,Satisfied,Entry Level,Laboratory Technician,Delighted,Divorced,2835.0,5,No,22,Delighted,Not Satisfied at all,Basic,7,2,Satisfied,1,0,0,0
158,43,No,Frequently,394.0,Sales,26,Basic Education,Life Sciences,Satisfied,Male,92.0,Satisfied,Manager,Manager,Delighted,Unknown,16959.0,1,Yes,12,Satisfied,Delighted,Intermediate,25,3,Delighted,25,12,4,12
159,36,No,Frequently,1312.0,Research & Development,23,Associate Degree,Life Sciences,Not Satisfied at all,Male,96.0,Not Satisfied at all,Entry Level,Research Scientist,Satisfied,Divorced,2613.0,1,No,25,Delighted,Satisfied,Executive,10,2,Dissatisfied,10,7,0,6
160,33,No,Non,750.0,Sales,22,Basic Education,Marketing,Satisfied,Male,95.0,Satisfied,Junior,Sales Executive,Dissatisfied,Married,6146.0,0,No,13,Satisfied,Not Satisfied at all,Basic,8,2,Delighted,7,7,0,7
161,56,Yes,Rarely,441.0,Research & Development,14,Bachelor's Degree,Life Sciences,Dissatisfied,Female,72.0,Satisfied,Entry Level,Research Scientist,Dissatisfied,Married,4963.0,9,Yes,18,Satisfied,Not Satisfied at all,Executive,7,2,Satisfied,5,4,4,3
162,51,No,Rarely,684.0,Research & Development,6,Associate Degree,Life Sciences,Not Satisfied at all,Male,51.0,Satisfied,Executive,Research Director,Satisfied,Single,19537.0,7,No,13,Satisfied,Satisfied,Unvested,23,5,Satisfied,20,18,15,15
163,36,Yes,Rarely,249.0,Sales,6,Bachelor's Degree,Life Sciences,Dissatisfied,Male,76.0,Not Satisfied at all,Junior,Sales Executive,Satisfied,Married,6172.0,4,Yes,18,Satisfied,Dissatisfied,Unvested,12,3,Dissatisfied,7,7,7,7
164,26,No,Rarely,841.0,Research & Development,6,Associate Degree,Other,Satisfied,Female,46.0,Dissatisfied,Entry Level,Research Scientist,Dissatisfied,Married,2368.0,1,No,19,Satisfied,Satisfied,Unvested,5,3,Dissatisfied,5,4,4,3
165,58,Yes,Rarely,147.0,Research & Development,23,Bachelor's Degree,Medical,Delighted,Female,94.0,Satisfied,Senior,Healthcare Representative,Delighted,Married,4907.0,1,No,12,Satisfied,Delighted,Basic,40,3,Dissatisfied,40,10,15,6
167,19,Yes,Rarely,528.0,Sales,22,No Formal Education,Marketing,Delighted,Male,50.0,Satisfied,Entry Level,Sales Representative,Satisfied,Unknown,1675.0,1,Yes,19,Satisfied,Delighted,Unvested,0,2,Dissatisfied,0,0,0,0
169,22,No,Rarely,594.0,Research & Development,2,No Formal Education,Technical Degree,Satisfied,Male,100.0,Satisfied,Entry Level,Laboratory Technician,Delighted,Unknown,2523.0,0,No,14,Satisfied,Satisfied,Basic,3,2,Satisfied,2,1,2,1
170,49,No,Rarely,470.0,Research & Development,20,Bachelor's Degree,Medical,Satisfied,Female,96.0,Satisfied,Junior,Manufacturing Director,Not Satisfied at all,Married,6567.0,1,No,14,Satisfied,Satisfied,Unvested,16,2,Dissatisfied,15,11,5,11
171,43,No,Frequently,957.0,Research & Development,28,Associate Degree,Medical,Dissatisfied,Female,72.0,Delighted,Entry Level,Research Scientist,Satisfied,Single,4739.0,4,No,12,Satisfied,Delighted,Unvested,18,2,Satisfied,3,2,1,2
174,36,No,Frequently,809.0,Sales,12,Associate Degree,Marketing,Satisfied,Female,77.0,Satisfied,Senior,Sales Executive,Delighted,Single,9208.0,4,No,11,Satisfied,Delighted,Unvested,16,3,Satisfied,2,2,2,1
175,36,Yes,Rarely,542.0,Sales,20,Associate Degree,Life Sciences,Dissatisfied,Female,71.0,Not Satisfied at all,Junior,Sales Executive,Satisfied,Married,4559.0,3,Yes,11,Satisfied,Satisfied,Basic,4,2,Satisfied,2,2,2,2
176,41,No,Rarely,802.0,Sales,9,No Formal Education,Life Sciences,Satisfied,Male,96.0,Satisfied,Senior,Sales Executive,Satisfied,Unknown,8189.0,3,Yes,13,Satisfied,Satisfied,Basic,12,2,Satisfied,9,7,0,7
177,26,No,Rarely,1355.0,Human Resources,25,No Formal Education,Life Sciences,Satisfied,Female,61.0,Satisfied,Entry Level,Human Resources,Satisfied,Married,2942.0,1,No,23,Delighted,Delighted,Basic,8,3,Satisfied,8,7,5,7
178,36,No,Rarely,216.0,Research & Development,6,Basic Education,Medical,Dissatisfied,Male,84.0,Satisfied,Junior,Manufacturing Director,Dissatisfied,Divorced,4941.0,6,No,20,Delighted,Delighted,Intermediate,7,0,Satisfied,3,2,0,1
179,51,Yes,Frequently,1150.0,Research & Development,8,Bachelor's Degree,Life Sciences,Not Satisfied at all,Male,53.0,Not Satisfied at all,Senior,Manufacturing Director,Delighted,Unknown,10650.0,2,No,15,Satisfied,Delighted,Unvested,18,2,Satisfied,4,2,0,3
182,39,No,Rarely,1329.0,Sales,4,Bachelor's Degree,Life Sciences,Delighted,Female,47.0,Dissatisfied,Junior,Sales Executive,Satisfied,Married,5902.0,4,No,14,Satisfied,Satisfied,Basic,17,1,Delighted,15,11,5,9
183,25,No,Rarely,959.0,Sales,28,Associate Degree,Life Sciences,Not Satisfied at all,Male,41.0,Dissatisfied,Junior,Sales Executive,Satisfied,Married,8639.0,2,No,18,Satisfied,Delighted,Unvested,6,3,Satisfied,2,2,2,2
184,30,No,Rarely,1240.0,Human Resources,9,Associate Degree,Human Resources,Satisfied,Male,48.0,Satisfied,Junior,Human Resources,Delighted,Married,6347.0,0,Yes,19,Satisfied,Delighted,Unvested,12,2,Not Satisfied at all,11,9,4,8
190,32,Yes,Rarely,1033.0,Research & Development,9,Associate Degree,Medical,Not Satisfied at all,Female,41.0,Satisfied,Entry Level,Laboratory Technician,Not Satisfied at all,Single,4200.0,7,No,22,Delighted,Not Satisfied at all,Unvested,10,2,Delighted,5,4,0,4
192,45,No,Rarely,1316.0,Research & Development,29,Associate Degree,Medical,Satisfied,Male,83.0,Satisfied,Entry Level,Research Scientist,Delighted,Single,3452.0,5,No,13,Satisfied,Dissatisfied,Unvested,9,2,Dissatisfied,6,5,0,3
193,38,No,Rarely,364.0,Research & Development,3,Postgraduate,Technical Degree,Delighted,Female,32.0,Satisfied,Junior,Research Scientist,Satisfied,Single,4317.0,3,Yes,20,Delighted,Dissatisfied,Unvested,19,2,Satisfied,3,2,2,2
194,30,No,Rarely,438.0,Research & Development,18,Associate Degree,Life Sciences,Not Satisfied at all,Female,75.0,Satisfied,Entry Level,Research Scientist,Satisfied,Single,2632.0,1,No,14,Satisfied,Satisfied,Unvested,5,4,Dissatisfied,5,4,0,4
195,32,No,Frequently,689.0,Sales,9,Basic Education,Medical,Delighted,Male,35.0,Not Satisfied at all,Junior,Sales Executive,Delighted,Divorced,4668.0,0,No,17,Satisfied,Delighted,Executive,9,2,Delighted,8,7,0,7
197,30,No,Rarely,201.0,Research & Development,5,Associate Degree,Technical Degree,Delighted,Female,84.0,Satisfied,Entry Level,Research Scientist,Not Satisfied at all,Divorced,3204.0,5,No,14,Satisfied,Delighted,Basic,8,3,Satisfied,3,2,2,2
198,30,No,Rarely,1427.0,Research & Development,2,No Formal Education,Medical,Dissatisfied,Male,35.0,Dissatisfied,Entry Level,Laboratory Technician,Delighted,Single,2720.0,0,No,13,Satisfied,Delighted,Unvested,6,3,Satisfied,5,3,1,2
199,41,No,Frequently,857.0,Research & Development,10,Associate Degree,Life Sciences,Delighted,Male,91.0,Dissatisfied,Manager,Manager,Not Satisfied at all,Divorced,17181.0,4,No,13,Satisfied,Dissatisfied,Basic,21,2,Dissatisfied,7,6,7,7
200,41,No,Rarely,933.0,Research & Development,9,Bachelor's Degree,Life Sciences,Satisfied,Male,94.0,Satisfied,Entry Level,Laboratory Technician,Not Satisfied at all,Married,2238.0,2,No,21,Delighted,Delighted,Basic,7,2,Satisfied,5,0,1,3
201,19,No,Rarely,1181.0,Research & Development,3,No Formal Education,Medical,Dissatisfied,Female,79.0,Satisfied,Entry Level,Laboratory Technician,Dissatisfied,Single,1483.0,1,No,14,Satisfied,Delighted,Unvested,1,3,Satisfied,1,0,0,1
202,40,No,Frequently,1395.0,Research & Development,26,Associate Degree,Medical,Dissatisfied,Female,54.0,Satisfied,Junior,Research Scientist,Dissatisfied,Divorced,5605.0,1,No,11,Satisfied,Not Satisfied at all,Basic,20,2,Satisfied,20,7,2,13
204,35,No,Rarely,662.0,Sales,1,Postgraduate,Marketing,Satisfied,Male,94.0,Satisfied,Senior,Sales Executive,Dissatisfied,Married,7295.0,1,No,13,Satisfied,Not Satisfied at all,Intermediate,10,3,Satisfied,10,8,0,6
205,53,No,Rarely,1436.0,Sales,6,Basic Education,Unknown,Dissatisfied,Male,34.0,Satisfied,Junior,Sales Representative,Satisfied,Married,2306.0,2,Yes,20,Delighted,Delighted,Basic,13,3,Not Satisfied at all,7,7,4,5
206,45,No,Rarely,194.0,Research & Development,9,Associate Degree,Life Sciences,Dissatisfied,Male,60.0,Satisfied,Junior,Laboratory Technician,Dissatisfied,Divorced,2348.0,8,No,18,Satisfied,Satisfied,Basic,20,2,Not Satisfied at all,17,9,0,15
207,32,No,Frequently,967.0,Sales,8,Associate Degree,Marketing,Dissatisfied,Female,43.0,Satisfied,Senior,Sales Executive,Delighted,Single,8998.0,1,No,14,Satisfied,Delighted,Unvested,9,2,Satisfied,9,8,3,7
208,29,No,Non,1496.0,Research & Development,1,No Formal Education,Technical Degree,Delighted,Male,41.0,Satisfied,Junior,Manufacturing Director,Satisfied,Married,4319.0,1,No,13,Satisfied,Not Satisfied at all,Basic,10,1,Satisfied,10,7,0,9
211,51,No,Rarely,1169.0,Research & Development,7,Bachelor's Degree,Medical,Dissatisfied,Male,34.0,Dissatisfied,Junior,Manufacturing Director,Satisfied,Married,6132.0,2,No,17,Satisfied,Satisfied,Unvested,10,2,Satisfied,1,0,0,1
214,58,No,Rarely,1145.0,Research & Development,9,Associate Degree,Medical,Dissatisfied,Female,75.0,Dissatisfied,Entry Level,Research Scientist,Dissatisfied,Married,3346.0,4,Yes,20,Delighted,Dissatisfied,Basic,9,3,Dissatisfied,1,0,0,1
215,40,No,Rarely,630.0,Sales,4,Bachelor's Degree,Marketing,Satisfied,Male,67.0,Dissatisfied,Senior,Sales Executive,Delighted,Married,10855.0,7,No,11,Satisfied,Not Satisfied at all,Basic,15,2,Dissatisfied,12,11,2,11
216,34,No,Frequently,303.0,Sales,2,Bachelor's Degree,Unknown,Satisfied,Female,75.0,Satisfied,Entry Level,Sales Representative,Satisfied,Married,2231.0,6,No,18,Satisfied,Delighted,Basic,6,3,Satisfied,4,3,1,2
217,22,No,Rarely,1256.0,Research & Development,19,No Formal Education,Medical,Satisfied,Male,80.0,Satisfied,Entry Level,Research Scientist,Delighted,Married,2323.0,1,No,24,Delighted,Not Satisfied at all,Intermediate,2,6,Satisfied,2,2,2,2
218,27,No,Non,691.0,Research & Development,9,Associate Degree,Medical,Delighted,Male,57.0,Satisfied,Entry Level,Research Scientist,Dissatisfied,Divorced,2024.0,6,No,18,Satisfied,Delighted,Basic,6,1,Not Satisfied at all,2,2,2,2
221,28,No,Rarely,440.0,Research & Development,21,Associate Degree,Medical,Satisfied,Male,42.0,Satisfied,Entry Level,Research Scientist,Delighted,Married,2713.0,1,No,11,Satisfied,Satisfied,Basic,5,2,Not Satisfied at all,5,2,0,2
223,57,No,Rarely,334.0,Research & Development,24,Basic Education,Life Sciences,Satisfied,Male,83.0,Delighted,Senior,Healthcare Representative,Delighted,Divorced,9439.0,3,Yes,16,Satisfied,Dissatisfied,Basic,12,2,Not Satisfied at all,5,3,1,4
224,27,No,Non,1450.0,Research & Development,3,Associate Degree,Medical,Satisfied,Male,79.0,Dissatisfied,Entry Level,Research Scientist,Satisfied,Divorced,2566.0,1,Yes,15,Satisfied,Delighted,Basic,1,4,Dissatisfied,1,1,0,1
226,50,No,Rarely,1452.0,Research & Development,11,Associate Degree,Life Sciences,Satisfied,Female,53.0,Satisfied,Executive,Manager,Dissatisfied,Single,4907.0,3,No,15,Satisfied,Dissatisfied,Unvested,21,5,Satisfied,5,4,4,4
227,41,No,Rarely,465.0,Research & Development,14,Associate Degree,Life Sciences,Not Satisfied at all,Male,56.0,Satisfied,Entry Level,Research Scientist,Satisfied,Divorced,2451.0,4,No,12,Satisfied,Not Satisfied at all,Basic,13,2,Satisfied,9,8,1,8
228,30,No,Rarely,1339.0,Sales,5,Associate Degree,Life Sciences,Dissatisfied,Female,41.0,Satisfied,Senior,Sales Executive,Delighted,Married,9419.0,2,No,12,Satisfied,Satisfied,Basic,12,2,Satisfied,10,9,7,4
230,38,No,Rarely,702.0,Sales,1,Bachelor's Degree,Life Sciences,Not Satisfied at all,Female,59.0,Dissatisfied,Junior,Sales Executive,Delighted,Single,8686.0,4,No,22,Delighted,Satisfied,Unvested,12,2,Delighted,8,3,0,7
231,32,No,Rarely,120.0,Research & Development,6,Postgraduate,Life Sciences,Satisfied,Male,43.0,Satisfied,Entry Level,Research Scientist,Satisfied,Single,3038.0,3,No,20,Delighted,Not Satisfied at all,Unvested,8,2,Satisfied,5,4,1,4
233,27,No,Rarely,1157.0,Research & Development,17,Associate Degree,Technical Degree,Satisfied,Male,51.0,Satisfied,Entry Level,Research Scientist,Dissatisfied,Unknown,3058.0,0,Yes,16,Satisfied,Delighted,Basic,6,3,Dissatisfied,5,2,1,1
235,19,Yes,Frequently,602.0,Sales,1,No Formal Education,Technical Degree,Satisfied,Female,100.0,Not Satisfied at all,Entry Level,Sales Representative,Not Satisfied at all,Single,2325.0,0,No,21,Delighted,Not Satisfied at all,Unvested,1,5,Delighted,0,0,0,0
238,36,No,Rarely,1480.0,Research & Development,3,Basic Education,Medical,Delighted,Male,30.0,Satisfied,Entry Level,Laboratory Technician,Dissatisfied,Single,2088.0,4,No,12,Satisfied,Satisfied,Unvested,13,3,Dissatisfied,8,7,7,2
239,30,No,Non,111.0,Research & Development,9,Associate Degree,Medical,Satisfied,Male,66.0,Satisfied,Junior,Laboratory Technician,Not Satisfied at all,Divorced,3072.0,1,No,11,Satisfied,Satisfied,Intermediate,12,4,Satisfied,12,9,6,6
240,45,No,Rarely,1268.0,Sales,4,Basic Education,Unknown,Satisfied,Female,30.0,Satisfied,Junior,Sales Executive,Not Satisfied at all,Unknown,5006.0,4,Yes,11,Satisfied,Not Satisfied at all,Basic,9,3,Delighted,5,4,0,3
241,56,No,Rarely,713.0,Research & Development,8,Associate Degree,Life Sciences,Satisfied,Female,67.0,Satisfied,Entry Level,Research Scientist,Not Satisfied at all,Divorced,4257.0,4,Yes,18,Satisfied,Satisfied,Basic,19,3,Satisfied,2,2,2,2
242,33,No,Rarely,134.0,Research & Development,2,Associate Degree,Life Sciences,Satisfied,Male,90.0,Satisfied,Entry Level,Research Scientist,Delighted,Single,2500.0,0,No,14,Satisfied,Not Satisfied at all,Unvested,4,2,Delighted,3,1,0,2
243,19,Yes,Rarely,303.0,Research & Development,2,Associate Degree,Life Sciences,Dissatisfied,Male,47.0,Dissatisfied,Entry Level,Laboratory Technician,Delighted,Single,1102.0,1,No,22,Delighted,Satisfied,Unvested,1,3,Dissatisfied,1,0,1,0
244,46,No,Rarely,526.0,Sales,1,Basic Education,Marketing,Dissatisfied,Female,92.0,Satisfied,Senior,Sales Executive,Not Satisfied at all,Divorced,10453.0,1,No,25,Delighted,Satisfied,Executive,24,2,Satisfied,24,13,15,7
245,38,No,Rarely,1380.0,Research & Development,9,Basic Education,Life Sciences,Satisfied,Female,75.0,Satisfied,Entry Level,Laboratory Technician,Delighted,Single,2288.0,1,No,12,Satisfied,Satisfied,Unvested,2,3,Satisfied,2,2,2,1
246,31,No,Rarely,140.0,Research & Development,12,No Formal Education,Medical,Satisfied,Female,95.0,Satisfied,Entry Level,Research Scientist,Delighted,Married,3929.0,8,Yes,23,Delighted,Satisfied,Basic,7,0,Satisfied,4,2,0,2
247,36,No,Rarely,629.0,Research & Development,27,Basic Education,Medical,Delighted,Female,95.0,Satisfied,Entry Level,Research Scientist,Dissatisfied,Single,2311.0,2,No,15,Satisfied,Delighted,Unvested,9,3,Satisfied,3,2,1,2
248,41,Yes,Rarely,1356.0,Sales,20,Basic Education,Marketing,Dissatisfied,Female,70.0,Satisfied,Entry Level,Sales Representative,Dissatisfied,Single,4907.0,1,Yes,22,Delighted,Delighted,Unvested,4,5,Dissatisfied,4,3,0,2
249,50,No,Rarely,328.0,Research & Development,1,Associate Degree,Medical,Satisfied,Male,86.0,Dissatisfied,Entry Level,Laboratory Technician,Satisfied,Married,3690.0,2,No,15,Satisfied,Delighted,Basic,5,2,Dissatisfied,3,2,0,2
250,53,No,Rarely,1084.0,Research & Development,13,Basic Education,Medical,Delighted,Female,57.0,Delighted,Junior,Manufacturing Director,Not Satisfied at all,Divorced,4450.0,1,No,11,Satisfied,Satisfied,Intermediate,5,3,Satisfied,4,2,1,3
252,33,No,Rarely,931.0,Research & Development,14,Associate Degree,Medical,Delighted,Female,72.0,Satisfied,Entry Level,Research Scientist,Dissatisfied,Unknown,2756.0,1,No,13,Satisfied,Delighted,Basic,8,5,Satisfied,8,7,1,6
253,40,No,Rarely,989.0,Research & Development,4,No Formal Education,Medical,Delighted,Female,46.0,Satisfied,Executive,Manager,Satisfied,Married,19033.0,1,No,14,Satisfied,Dissatisfied,Basic,21,2,Satisfied,20,8,9,9
254,55,No,Rarely,692.0,Research & Development,14,Bachelor's Degree,Unknown,Satisfied,Male,61.0,Delighted,Executive,Research Director,Dissatisfied,Single,18722.0,8,No,11,Satisfied,Delighted,Unvested,36,3,Satisfied,24,15,2,15
256,34,No,Frequently,1069.0,Research & Development,2,No Formal Education,Life Sciences,Delighted,Male,45.0,Dissatisfied,Junior,Manufacturing Director,Satisfied,Unknown,9547.0,1,No,17,Satisfied,Satisfied,Unvested,10,2,Dissatisfied,10,9,1,9
258,51,No,Rarely,313.0,Research & Development,3,Associate Degree,Medical,Delighted,Female,98.0,Satisfied,Manager,Healthcare Representative,Dissatisfied,Single,13734.0,3,No,18,Satisfied,Satisfied,Unvested,21,6,Satisfied,7,7,1,0
259,52,No,Rarely,699.0,Research & Development,1,Bachelor's Degree,Life Sciences,Satisfied,Male,65.0,Dissatisfied,Executive,Manager,Satisfied,Married,19999.0,0,No,14,Satisfied,Not Satisfied at all,Basic,34,5,Satisfied,33,18,11,9
260,27,No,Rarely,894.0,Research & Development,9,Associate Degree,Medical,Delighted,Female,99.0,Satisfied,Entry Level,Research Scientist,Dissatisfied,Single,2279.0,1,No,16,Satisfied,Delighted,Unvested,7,2,Dissatisfied,7,7,0,3
261,35,Yes,Rarely,556.0,Research & Development,23,Basic Education,Life Sciences,Dissatisfied,Male,50.0,Dissatisfied,Junior,Manufacturing Director,Satisfied,Married,5916.0,3,Yes,13,Satisfied,Not Satisfied at all,Unvested,8,1,Satisfied,1,0,0,2
262,43,No,Non,1344.0,Research & Development,7,Associate Degree,Medical,Delighted,Male,37.0,Delighted,Entry Level,Research Scientist,Delighted,Divorced,2089.0,4,No,14,Satisfied,Delighted,Executive,7,3,Delighted,5,4,2,2
264,45,No,Non,1195.0,Research & Development,2,Basic Education,Medical,Not Satisfied at all,Male,65.0,Dissatisfied,Manager,Manager,Delighted,Unknown,16792.0,9,No,23,Delighted,Delighted,Basic,22,1,Satisfied,20,8,11,8
267,37,No,Rarely,290.0,Research & Development,21,Associate Degree,Life Sciences,Dissatisfied,Male,65.0,Delighted,Entry Level,Research Scientist,Not Satisfied at all,Married,3564.0,1,Yes,12,Satisfied,Not Satisfied at all,Basic,8,3,Dissatisfied,8,7,1,7
269,35,No,Frequently,138.0,Research & Development,2,Associate Degree,Medical,Dissatisfied,Female,37.0,Satisfied,Junior,Laboratory Technician,Dissatisfied,Single,4425.0,5,No,11,Satisfied,Delighted,Unvested,10,5,Satisfied,6,2,1,2
